2018-07-10 11:09:55.504 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Starting SelectionApplication on DESKTOP-3QHTQE7 with PID 3524 (D:\OneDrive\WorkStations\intellij_workspace\selection\target\classes started by Lenovo in D:\OneDrive\WorkStations\intellij_workspace\selection)
2018-07-10 11:09:55.524 [restartedMain] INFO  com.njfu.selection.SelectionApplication - No active profile set, falling back to default profiles: default
2018-07-10 11:10:13.986 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Started SelectionApplication in 20.206 seconds (JVM running for 27.287)
2018-07-10 11:10:53.093 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/apply_teacher
2018-07-10 11:10:53.094 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:10:53.095 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:10:53.100 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.applyTeacherPage
2018-07-10 11:10:53.101 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:10:53.111 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:10:54.710 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:10:54.711 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:10:54.712 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:10:54.712 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:10:54.712 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804205,"teacherName":"黄佳亮"}
2018-07-10 11:10:55.040 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:11:06.291 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/apply_design
2018-07-10 11:11:06.291 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:11:06.291 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:11:06.291 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherApplyDesign
2018-07-10 11:11:06.291 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - args=org.springframework.web.multipart.support.StandardMultipartHttpServletRequest@74a00146
2018-07-10 11:11:06.376 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:08.889 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Starting SelectionApplication on DESKTOP-3QHTQE7 with PID 11636 (D:\OneDrive\WorkStations\intellij_workspace\selection\target\classes started by Lenovo in D:\OneDrive\WorkStations\intellij_workspace\selection)
2018-07-10 11:13:08.924 [restartedMain] INFO  com.njfu.selection.SelectionApplication - No active profile set, falling back to default profiles: default
2018-07-10 11:13:26.927 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Started SelectionApplication in 20.551 seconds (JVM running for 28.126)
2018-07-10 11:13:39.740 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/apply_teacher
2018-07-10 11:13:39.742 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:13:39.743 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:39.755 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.applyTeacherPage
2018-07-10 11:13:39.756 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:13:39.773 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:41.735 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:13:41.736 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:13:41.737 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:41.737 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:13:41.737 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804205,"teacherName":"黄佳亮"}
2018-07-10 11:13:42.120 [http-nio-1314-exec-2] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:47.544 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/delete_design
2018-07-10 11:13:47.545 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:13:47.546 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:47.546 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherDeleteDesign
2018-07-10 11:13:47.547 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - args={"designID":"20180710111106","teacherID":"150804205"}
2018-07-10 11:13:47.775 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:47.840 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/apply_teacher
2018-07-10 11:13:47.840 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:13:47.840 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:47.841 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.applyTeacherPage
2018-07-10 11:13:47.841 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:13:47.841 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:48.222 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:13:48.223 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:13:48.223 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:48.224 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:13:48.224 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804205,"teacherName":"黄佳亮"}
2018-07-10 11:13:48.233 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:55.520 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/apply_design
2018-07-10 11:13:55.521 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:13:55.521 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:55.521 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherApplyDesign
2018-07-10 11:13:55.522 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - args=org.springframework.web.multipart.support.StandardMultipartHttpServletRequest@5d9cee6f
2018-07-10 11:13:55.580 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:56.860 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/apply_teacher
2018-07-10 11:13:56.861 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:13:56.861 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:56.861 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.applyTeacherPage
2018-07-10 11:13:56.861 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:13:56.862 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:13:57.272 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:13:57.273 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:13:57.273 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:13:57.273 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:13:57.274 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804205,"teacherName":"黄佳亮"}
2018-07-10 11:13:57.282 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:16:55.853 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Starting SelectionApplication on DESKTOP-3QHTQE7 with PID 8632 (D:\OneDrive\WorkStations\intellij_workspace\selection\target\classes started by Lenovo in D:\OneDrive\WorkStations\intellij_workspace\selection)
2018-07-10 11:16:55.873 [restartedMain] INFO  com.njfu.selection.SelectionApplication - No active profile set, falling back to default profiles: default
2018-07-10 11:17:17.297 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Started SelectionApplication in 25.471 seconds (JVM running for 31.405)
2018-07-10 11:17:50.425 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/
2018-07-10 11:17:50.427 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:17:50.428 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:17:50.433 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.login1Page
2018-07-10 11:17:50.434 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:17:50.444 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:01.749 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/login
2018-07-10 11:18:01.749 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:01.749 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:01.749 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherLogin
2018-07-10 11:18:01.749 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804210,"password":"123456"}
2018-07-10 11:18:02.137 [http-nio-1314-exec-7] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:06.157 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/login
2018-07-10 11:18:06.158 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:06.158 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:06.158 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherLogin
2018-07-10 11:18:06.158 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804210,"password":"1234"}
2018-07-10 11:18:06.165 [http-nio-1314-exec-8] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:07.250 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/index_teacher
2018-07-10 11:18:07.250 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:18:07.251 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:07.251 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.indexTeacherPage
2018-07-10 11:18:07.251 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:18:07.252 [http-nio-1314-exec-9] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:08.810 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/apply_teacher
2018-07-10 11:18:08.810 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - method=GET
2018-07-10 11:18:08.810 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:08.811 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.HtmlController.applyTeacherPage
2018-07-10 11:18:08.811 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - args={}
2018-07-10 11:18:08.811 [http-nio-1314-exec-10] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:09.329 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:18:09.330 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:09.331 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:09.332 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:18:09.332 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804210,"teacherName":"娄俊鹏"}
2018-07-10 11:18:09.344 [http-nio-1314-exec-1] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:21.196 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/apply_design
2018-07-10 11:18:21.197 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:21.197 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:21.197 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherApplyDesign
2018-07-10 11:18:21.198 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - args=org.springframework.web.multipart.support.StandardMultipartHttpServletRequest@1b42a41a
2018-07-10 11:18:21.426 [http-nio-1314-exec-4] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:22.705 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:18:22.706 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:22.706 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:22.706 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:18:22.706 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804210,"teacherName":"娄俊鹏"}
2018-07-10 11:18:22.717 [http-nio-1314-exec-6] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:27.382 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/delete_design
2018-07-10 11:18:27.383 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:27.384 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:27.384 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherDeleteDesign
2018-07-10 11:18:27.384 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - args={"designID":"20180710111821","teacherID":"150804210"}
2018-07-10 11:18:27.564 [http-nio-1314-exec-3] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:18:27.594 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - URL=http://127.0.0.1:1314/lvxz/teacher/myself_design
2018-07-10 11:18:27.594 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - method=POST
2018-07-10 11:18:27.594 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - IP=127.0.0.1
2018-07-10 11:18:27.594 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - class_method=class com.njfu.selection.controller.TeacherController.teacherMyselfDesign
2018-07-10 11:18:27.594 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - args={"teacherID":150804210,"teacherName":"娄俊鹏"}
2018-07-10 11:18:27.604 [http-nio-1314-exec-5] INFO  com.njfu.selection.aspect.HttpAspect - 127.0.0.1------End of the visits------
2018-07-10 11:19:25.205 [restartedMain] INFO  com.njfu.selection.SelectionApplication - Starting SelectionApplication on DESKTOP-3QHTQE7 with PID 1096 (D:\OneDrive\WorkStations\intellij_workspace\selection\target\classes started by Lenovo in D:\OneDrive\WorkStations\intellij_workspace\selection)
2018-07-10 11:19:25.225 [restartedMain] INFO  com.njfu.selection.SelectionApplication - No active profile set, falling back to default profiles: default
